,shop_order,tool,mach_name,resin,total_pieces,start_time,end_time,number of entries
739,191616,R7028M-Thin-Wall,31-N500,RM129,1696.0,2020-05-15 19:00:44,2020-05-15 22:00:00,3.0
740,191316,R7089C,64-N400,RM093,5996.0,2020-05-15 22:12:34,2020-05-16 06:00:00,4.0
741,192106,R7028M-Thin-Wall,31-N500,RM129,37460.0,2020-05-15 23:27:31,2020-05-19 22:00:00,13.0
742,191768,R7413B,67-H800,RM129,12907.0,2020-05-16 14:56:08,2020-05-19 18:00:00,8.0
743,192286,R7483A,85-N400,RM093,20245.0,2020-05-17 16:55:51,2020-05-29 06:00:00,36.0
744,191816,R7450A,35-T180,RM171,7547.0,2020-05-17 19:45:30,2020-05-23 06:00:00,18.0
745,191864,R7046L-Thin-Wall,42-T720,RM171,8054.0,2020-05-19 13:48:31,2020-05-26 18:00:00,23.0
746,191866,R7027D-Thin-Wall,70-N400,RM129,195708.0,2020-05-19 22:49:19,2020-06-08 22:00:01,61.0
747,192673,R7028M-Thin-Wall,31-N500,RM171,36818.0,2020-05-20 01:47:48,2020-05-26 22:00:00,22.0
748,192267,R7500D,14-N400,RM129,298331.0,2020-05-20 03:11:08,2020-05-29 06:00:01,101.0
749,182365,R7036C,74-H650,RM165,13610.0,2020-05-20 08:11:21,2020-05-23 06:00:00,10.0
750,192276,R7479C-Thin-Wall,54-H1100,RM165,14870.0,2020-05-20 09:15:24,2020-06-02 06:00:00,40.0
751,192066,R7045E,23-V400,RM171,80624.0,2020-05-20 11:53:19,2020-06-17 14:00:00,106.0
752,192465,R7637A,89-T610,RM129,5212.0,2020-05-20 13:12:35,2020-05-27 06:00:00,15.0
753,193066,R7449B,80-H440,RM093,1513.0,2020-05-23 13:25:40,2020-06-04 06:00:00,37.0
754,192436,R7636A,77-H800,RM171,5179.0,2020-05-24 07:21:19,2020-06-03 06:00:00,31.0
755,191596,R7633A,86-T390,RM129,103240.0,2020-05-28 06:29:46,2020-06-05 18:00:01,72.0
756,192496,R7042M,32-N400,RM171,47842.0,2020-05-28 20:31:15,2020-06-12 06:00:00,45.0
757,192561,R7413B,67-H800,RM176,3567.0,2020-05-30 00:23:02,2020-05-30 18:00:01,3.0
758,192658,R7450A,35-T180,RM171,740.0,2020-05-30 14:12:43,2020-05-30 14:12:43,1.0
759,192268,R7461E,37-N400,RM129,166944.0,2020-05-31 00:54:02,2020-07-13 18:00:01,354.0
760,192466,R7417B,61-T500,RM176,40228.0,2020-05-31 22:41:29,2020-06-19 18:00:01,39.0
761,191960,R7479C-Thin-Wall,54-H1100,RM168,10010.0,2020-06-02 06:12:57,2020-06-08 22:00:01,21.0
762,192361,R7413B,67-H800,RM165,4864.0,2020-06-03 13:45:13,2020-06-08 06:00:00,11.0
763,192664,R7075B,72-T120,RM044,15776.0,2020-06-04 13:51:47,2020-06-09 14:00:01,17.0
764,192684,R7511A,42-T720,RM176,0.0,2020-06-05 15:31:08,2020-06-05 18:00:01,2.0
765,193186,R7511A,42-T720,RM176,11071.0,2020-06-06 06:00:00,2020-06-09 18:00:00,8.0
766,192565,R7463B,431-T310,RM129,56320.0,2020-06-08 05:45:30,2020-06-27 18:00:00,76.0
767,191865,R7036E-Thin-Wall,74-H650,RM129,21641.0,2020-06-08 11:50:46,2020-06-17 14:00:00,29.0
768,191986,R7479E,52-H1100,RM129,5872.0,2020-06-08 13:52:24,2020-06-09 18:00:01,4.0
769,191968,R7479C-Thin-Wall,54-H1100,RM129,19588.0,2020-06-09 01:09:53,2020-06-16 06:00:00,23.0
770,191867,R7036F-Thin-Wall,56-H650,RM165,17094.0,2020-06-09 19:46:54,2020-06-19 18:00:00,21.0
771,192706,R7038A,85-N400,RM171,18879.0,2020-06-10 22:20:32,2020-06-25 06:00:00,44.0
772,191961,R7479C-Thin-Wall,54-H1100,RM168,1296.0,2020-06-16 12:43:25,2020-06-16 22:00:01,3.0
773,192654,R7414A,33-T500,RM129,127335.0,2020-06-16 14:40:53,2020-06-24 14:00:00,75.0
774,192653,R7045E,23-V400,RM171,45218.0,2020-06-17 12:01:41,2020-06-24 14:00:01,42.0
775,192416,R7451A,90-N120,RM036,51106.0,2020-06-20 11:35:22,2020-07-15 18:00:00,104.0
776,193326,R7515A,42-T720,RM093,16474.0,2020-06-24 09:58:20,2020-06-27 18:00:00,8.0
777,192468,R7417B,61-T500,RM176,11802.0,2020-06-26 19:20:30,2020-07-08 06:00:00,24.0
778,193363,R7024L,65-T310,RM171,75594.0,2020-06-30 08:20:00,2020-07-15 14:00:01,47.0
779,192364,R7479C-Thin-Wall,54-H1100,RM129,7422.0,2020-07-01 03:04:15,2020-07-06 14:00:00,18.0
780,193396,R7046L-Thin-Wall,42-T720,RM165,3378.0,2020-07-01 07:46:00,2020-07-07 06:00:01,13.0
781,192462,R7102B,76-V400,RM129,70140.0,2020-07-01 13:53:54,2020-07-20 14:00:00,59.0
782,192663,R7461E,37-N400,RM129,14156.0,2020-07-06 07:08:41,2020-07-07 06:00:01,12.0
783,193462,R7481A,85-N400,RM093,124.0,2020-07-07 15:51:37,2020-07-07 15:51:37,1.0
784,192657,R7043B,40-T390,RM171,35101.0,2020-07-09 01:07:42,2020-08-03 06:00:00,77.0
785,193516,R7028L,80-T500,RM129,1454.0,2020-07-10 08:01:49,2020-07-26 14:00:00,50.0
786,192366,R7028M-Thin-Wall,31-N500,RM171,23476.0,2020-07-10 15:35:53,2020-07-15 06:00:01,15.0
787,193116,R7028N-Thin-Wall,81-T500,RM129,38918.0,2020-07-10 18:44:37,2020-07-29 18:00:00,39.0
788,192668,R7481B,64-N400,RM093,24678.0,2020-07-10 22:09:07,2020-07-16 06:00:01,24.0
789,193267,R7046L-Thin-Wall,42-T720,RM171,22898.0,2020-07-14 07:55:57,2020-07-23 18:00:00,20.0
790,193266,R7502E,18-N400,RM129,158524.0,2020-07-15 13:07:04,2020-07-23 06:00:01,85.0
791,192652,R7024L,65-T310,RM171,42962.0,2020-07-15 16:11:03,2020-08-04 06:00:01,60.0
792,192260,R7479E-Thin-Wall,52-H1100,RM129,12996.0,2020-07-17 11:17:55,2020-07-22 18:00:00,12.0
793,193296,R7463B,431-T310,RM129,45544.0,2020-07-20 21:57:07,2020-08-04 06:00:00,60.0
794,193069,R7032D,43-N500,RM171,32894.0,2020-07-21 01:18:58,2020-08-10 18:00:00,43.0
795,193276,R7515B,63-N500,RM093,41034.0,2020-07-21 07:17:56,2020-07-31 18:00:00,44.0
796,192546,R7013C,50-T390,RM110,191352.0,2020-07-21 14:47:14,2020-08-03 06:00:00,39.0
797,191662,R7449A,64-N400,RM093,123526.0,2020-07-22 08:00:02,2020-08-07 22:00:00,119.0
798,192736,R7451A,90-N120,RM036,47694.0,2020-07-23 00:20:36,2020-07-29 18:00:00,30.0
799,193466,R7479E-Thin-Wall,52-H1100,RM129,5309.0,2020-07-23 00:41:55,2020-07-24 06:00:00,4.0
800,192486,R7103A,82-S500,RM129,59610.0,2020-07-24 13:53:49,2020-08-12 06:00:01,50.0
801,192464,R7616A,75-T240,RM171,191252.0,2020-07-27 16:01:50,2020-08-19 22:00:00,71.0
802,193566,R7036C,77-H800,RM093,8791.0,2020-07-29 05:29:34,2020-07-30 22:00:00,7.0
803,192969,R7451A,90-N120,RM036,56063.0,2020-07-30 00:30:05,2020-08-06 18:00:00,34.0
804,193162,R7633A,86-T390,RM129,203491.0,2020-07-30 10:57:56,2020-08-14 06:00:01,124.0
805,191631,R7036E-Thin-Wall,74-H650,RM129,8490.0,2020-07-30 15:31:50,2020-08-03 14:00:00,13.0
806,192650,R7515B,63-N500,RM093,13044.0,2020-08-01 01:51:26,2020-08-05 06:00:00,20.0
807,193106,R7026D,71-V300,RM171,77472.0,2020-08-04 12:54:50,2020-08-28 14:00:00,74.0
808,192269,R7036E-Thin-Wall,74-H650,RM168,2989.0,2020-08-04 13:43:01,2020-08-05 06:00:00,4.0
809,193568,R7515B,63-N500,RM176,15152.0,2020-08-05 08:16:39,2020-08-07 06:00:01,10.0
810,193536,R7500D,14-N400,RM129,262410.0,2020-08-06 05:43:35,2020-08-13 06:00:01,80.0
811,193796,R7622A,80-T500,RM093,0.0,2020-08-07 11:28:22,2020-08-07 11:28:22,1.0
812,193662,R7483A,85-N400,RM093,16730.0,2020-08-11 09:38:10,2020-09-01 06:00:00,64.0
813,193161,R7417B,63-N500,RM176,122471.0,2020-08-11 19:06:45,2020-08-27 18:00:00,115.0
814,192569,R7597C-Thin-Wall,77-H800,RM171,54322.0,2020-08-11 23:56:21,2020-09-11 14:00:00,93.0
815,193406,R7413B,67-H800,RM129,8010.0,2020-08-12 08:52:13,2020-08-13 18:00:00,4.0
816,193362,R7599B,89-T610,RM171,7510.0,2020-08-14 11:50:32,2020-08-17 18:00:00,8.0
817,193761,R7036F-Thin-Wall,56-H650,RM129,9799.0,2020-08-14 19:42:16,2020-08-19 06:00:00,10.0
818,193656,R7043B,40-T390,RM171,41484.0,2020-08-15 05:24:50,2020-09-18 06:00:00,104.0
819,193699,R7046L-Thin-Wall,42-T720,RM171,8938.0,2020-08-17 16:28:24,2020-08-20 18:00:00,8.0
820,193467,R7479C-Thin-Wall,54-H1100,RM165,16647.0,2020-08-20 16:38:34,2020-08-31 14:00:01,34.0
821,193610,R7046L-Thin-Wall,42-T720,RM171,24028.0,2020-08-20 23:33:52,2020-08-31 06:00:00,22.0
822,193607,R7500D,14-N400,RM129,244260.0,2020-08-21 07:41:42,2020-08-28 06:00:01,75.0
823,193672,R7013C,50-T390,RM110,233508.0,2020-08-24 12:53:44,2020-09-22 14:00:01,89.0
824,193706,R7036E-Thin-Wall,74-H650,RM129,7550.0,2020-08-27 08:10:26,2020-09-01 14:00:00,13.0
825,193655,R7515B,63-N500,RM093,42949.0,2020-08-27 18:58:09,2020-09-09 18:00:00,54.0
826,193416,R7449A,64-N400,RM093,8531.0,2020-08-27 18:59:03,2020-08-28 22:00:00,11.0
827,193767,R7500D,14-N400,RM129,258641.0,2020-08-28 12:20:54,2020-09-08 18:00:01,120.0
828,193615,R7027D-Thin-Wall,70-N400,RM129,71696.0,2020-08-28 21:09:01,2020-09-09 06:00:00,36.0
829,193663,R7449A,64-N400,RM093,172264.0,2020-08-29 02:23:19,2020-11-13 06:00:00,356.0
830,193426,R7413B,67-H800,RM129,13686.0,2020-08-29 03:00:05,2020-09-02 18:00:00,11.0
831,193665,R7417B,61-T500,RM176,10067.0,2020-08-31 07:12:51,2020-10-05 18:00:00,12.0
832,194062,R7417B,61-T500,RM176,741.0,2020-08-31 12:37:39,2020-09-08 06:00:00,17.0
833,194061,R7479C-Thin-Wall,54-H1100,RM165,2325.0,2020-08-31 14:18:28,2020-09-01 14:00:00,4.0
834,193268,R7461D,37-N400,RM129,146122.0,2020-08-31 18:13:52,2020-09-11 18:00:01,96.0
835,193964,R7089C,85-N400,RM171,4932.0,2020-09-01 12:38:47,2020-09-08 22:00:00,24.0
836,193623,R7028M-Thin-Wall,31-N500,RM171,6866.0,2020-09-01 15:46:49,2020-09-02 06:00:00,3.0
837,193464,R7046L-Thin-Wall,42-T720,RM171,62967.0,2020-09-01 18:04:06,2020-10-17 06:00:01,74.0
838,193629,R7036E-Thin-Wall,74-H650,RM129,3774.0,2020-09-01 19:14:47,2020-09-02 14:00:00,4.0
839,193620,R7028M-Thin-Wall,31-N500,RM171,31888.0,2020-09-02 10:08:22,2020-09-14 14:00:00,38.0
840,193936,R7036C,74-H650,RM165,10727.0,2020-09-02 15:35:43,2020-09-09 06:00:00,21.0
841,193696,R7502E,18-N400,RM129,241153.0,2020-09-03 09:25:59,2020-09-16 18:00:01,140.0
842,193476,R7040H,20-T390,RM129,52284.0,2020-09-08 12:18:22,2020-10-01 14:00:01,132.0
843,193601,R7463B,431-T310,RM129,45316.0,2020-09-08 19:00:29,2020-09-18 18:00:00,42.0
844,193469,R7036C,74-H650,RM165,17810.0,2020-09-09 07:03:03,2020-09-14 22:00:01,18.0
845,193846,R7413B,67-H800,RM129,6150.0,2020-09-09 08:52:58,2020-09-10 06:00:00,3.0
846,192576,R7407B,30-T390,RM171,4560.0,2020-09-09 11:04:44,2020-09-10 06:00:00,4.0
847,193096,R7407B,30-T390,RM171,12443.0,2020-09-10 11:05:24,2020-09-16 22:00:00,21.0
848,193618,R7413B,67-H800,RM165,15875.0,2020-09-10 16:07:58,2020-09-16 18:00:00,14.0
849,193461,R7597C-Thin-Wall,77-H800,RM171,34076.0,2020-09-11 16:18:56,2020-09-29 06:00:00,54.0
850,193436,R7479E-Thin-Wall,52-H1100,RM129,16578.0,2020-09-11 19:16:32,2020-09-18 06:00:00,14.0
851,193673,R7622A,89-T610,RM093,20887.0,2020-09-12 00:31:05,2020-10-01 18:00:00,41.0
852,193776,R7036E-Thin-Wall,74-H650,RM129,21849.0,2020-09-15 02:17:26,2020-09-22 14:00:00,24.0
853,193666,R7102B,76-V400,RM129,55674.0,2020-09-15 05:52:21,2020-09-30 14:00:00,48.0
854,193669,R7633A,86-T390,RM129,90694.0,2020-09-16 18:09:48,2020-09-29 18:00:01,108.0
855,192536,R7461E,37-N400,RM129,62449.0,2020-09-16 18:58:45,2020-09-18 18:00:00,20.0
856,193356,R7461E,37-N400,RM129,84511.0,2020-09-18 08:18:08,2020-09-22 06:00:01,41.0
857,193763,R7463B,431-T310,RM129,45398.0,2020-09-18 21:00:43,2020-09-29 06:00:00,44.0
858,193306,R7103A,82-S500,RM129,75032.0,2020-09-22 18:26:41,2020-10-28 14:00:00,106.0
859,193605,R7607D-Thin-Wall,82-S500,RM171,9224.0,2020-09-23 00:30:57,2020-09-24 06:00:00,5.0
860,193562,R7569C-Thin-Wall,67-H800,RM129,5416.0,2020-09-25 09:06:14,2020-09-29 18:00:01,10.0
861,194016,R7451A,90-N120,RM036,45453.0,2020-09-26 01:15:38,2020-10-02 18:00:01,30.0
862,193624,R7028M-Thin-Wall,31-N500,RM165,3994.0,2020-09-28 07:43:48,2020-09-28 14:00:00,2.0
863,193694,R7028M-Thin-Wall,31-N500,RM171,45110.0,2020-09-28 17:32:15,2020-10-02 14:00:00,13.0
864,193726,R7633A,86-T390,RM129,151063.0,2020-09-30 03:26:38,2020-10-15 18:00:00,132.0
865,193468,R7027D-Thin-Wall,70-N400,RM129,34608.0,2020-09-30 11:42:58,2020-10-08 06:00:01,25.0
866,193716,R7102B,76-V400,RM129,59306.0,2020-09-30 19:30:20,2020-10-08 22:00:00,26.0
867,193664,R7445A,33-T500,RM129,57728.0,2020-10-01 15:28:30,2020-10-17 06:00:00,96.0
868,193736,R7479E-Thin-Wall,52-H1100,RM176,7772.0,2020-10-02 11:53:29,2020-10-06 18:00:00,10.0
869,193762,R7028M-Thin-Wall,31-N500,RM129,36878.0,2020-10-02 15:38:29,2020-10-08 06:00:00,18.0
870,194169,R7451A,90-N120,RM036,52251.0,2020-10-03 02:44:21,2020-10-12 06:00:00,40.0
871,194086,R7500D,14-N400,RM129,248672.0,2020-10-05 16:48:53,2020-10-12 18:00:01,80.0
872,193608,R7042M,32-N400,RM171,26212.0,2020-10-06 10:57:23,2020-10-23 14:00:00,53.0
873,194426,R7479E-Thin-Wall,52-H1100,RM176,3068.0,2020-10-06 23:50:03,2020-10-07 18:00:00,3.0
874,193606,R7599B,89-T610,RM171,38086.0,2020-10-08 04:53:47,2020-10-15 18:00:00,17.0
875,193609,R7046L-Thin-Wall,42-T720,RM171,69412.0,2020-10-08 12:23:43,2020-10-27 18:00:00,40.0
876,193596,R7036F-Thin-Wall,56-H650,RM165,18910.0,2020-10-08 19:17:50,2020-10-20 06:00:00,24.0
877,193602,R7028N-Thin-Wall,81-T500,RM129,80426.0,2020-10-09 06:36:43,2020-10-26 06:00:00,35.0
878,193316,R7536A,54-H1100,RM176,7470.0,2020-10-10 03:13:45,2020-10-16 14:00:00,21.0
879,194146,R7500D,14-N400,RM129,237916.0,2020-10-13 00:55:01,2020-10-20 06:00:01,80.0
880,194063,R7481B,64-N400,RM093,99952.0,2020-10-13 05:05:39,2020-11-03 18:00:00,90.0
881,194069,R7461E,37-N400,RM129,123395.0,2020-10-13 06:02:36,2020-10-16 18:00:01,40.0
882,194336,R7417C,61-T500,RM176,7.0,2020-10-13 07:53:39,2020-10-14 06:00:00,2.0
883,194567,R7502F,40-T390,RM129,2678.0,2020-10-13 13:31:42,2020-10-20 14:00:00,23.0
884,194602,R7417B,61-T500,RM176,299.0,2020-10-13 15:45:41,2020-10-13 15:45:41,1.0
885,194603,R7417C,61-T500,RM176,0.0,2020-10-13 17:30:30,2020-10-13 18:00:00,2.0
886,194605,R7417C,61-T500,RM176,187.0,2020-10-14 15:51:44,2020-10-15 18:00:01,4.0
887,194568,R7624A,80-T500,RM093,320.0,2020-10-15 04:20:37,2020-10-15 06:00:00,2.0
888,194569,R7624A,80-T500,RM093,220.0,2020-10-15 12:03:50,2020-10-15 14:00:00,2.0
889,193670,R7633A,86-T390,RM129,165849.0,2020-10-15 20:48:49,2020-11-10 18:00:00,212.0
890,194206,R7598B,89-T610,RM171,23633.0,2020-10-15 23:11:52,2020-10-28 18:00:00,27.0
891,194526,FIPC2,61-T500,N/A,3914.0,2020-10-16 03:06:49,2020-10-20 06:00:00,10.0
892,194576,R7479C-Thin-Wall,54-H1100,RM168,7234.0,2020-10-16 21:08:02,2020-10-22 14:00:00,19.0
893,193967,R7568A,75-T240,RM171,50896.0,2020-10-19 13:00:32,2020-11-20 22:00:00,99.0
894,193625,R7036F-Thin-Wall,56-H650,RM165,22621.0,2020-10-20 10:45:20,2020-10-28 06:00:00,17.0
895,194106,R7102B,76-V400,RM129,49158.0,2020-10-20 16:46:02,2020-10-28 14:00:00,25.0
896,193969,R7028M-Thin-Wall,31-N500,RM129,17790.0,2020-10-21 18:10:04,2020-10-23 22:00:00,8.0
897,194376,R7040H,20-T390,RM129,34820.0,2020-10-23 14:46:11,2020-10-27 14:00:00,26.0
898,194667,R7502E,18-N400,RM093,105173.0,2020-10-24 03:06:39,2020-10-28 06:00:01,50.0
899,193619,R7028N-Thin-Wall,81-T500,RM129,117000.0,2020-10-26 10:03:49,2020-11-16 18:00:00,44.0
900,193786,R7032D,43-N500,RM171,43444.0,2020-10-26 19:51:01,2020-11-11 18:00:00,33.0
901,193961,R7483A,85-N400,RM093,29874.0,2020-10-26 20:29:01,2020-11-05 22:00:00,32.0
902,194691,R7515B,63-N500,RM176,6540.0,2020-10-27 11:32:01,2020-10-28 06:00:01,8.0
903,193563,R7508A,20-T390,RM129,54070.0,2020-10-27 16:53:55,2020-11-12 06:00:00,87.0
904,194627,R7502E,18-N400,RM129,114322.0,2020-10-28 10:34:29,2020-10-30 18:00:01,30.0
905,194264,R7103A,82-S500,RM129,20172.0,2020-10-28 16:27:34,2020-11-02 14:00:00,16.0
906,193695,R7598B,89-T610,RM171,18505.0,2020-10-28 18:25:20,2020-11-11 06:00:00,28.0
907,194165,R7024L,65-T310,RM171,81744.0,2020-10-28 18:26:38,2020-11-10 22:00:00,41.0
908,193616,R7413B,67-H800,RM176,3288.0,2020-10-29 10:55:02,2020-10-30 06:00:00,3.0
909,194629,R7605D,83-T390,RM171,164348.0,2020-10-29 14:24:26,2020-11-23 14:00:00,152.0
910,194066,R7461E,37-N400,RM129,104622.0,2020-10-30 11:50:42,2020-11-03 06:00:01,45.0
911,194167,R7045D,23-V400,RM171,5576.0,2020-11-03 10:13:54,2020-11-03 22:00:00,5.0
912,194260,R7450A,76B-T240,RM171,553.0,2020-11-04 14:46:38,2020-11-04 14:46:38,1.0
913,194690,R7479E-Thin-Wall,52-H1100,RM176,3169.0,2020-11-05 23:15:07,2020-11-06 18:00:01,3.0
914,194836,R7635A,80-T500,RM129,3680.0,2020-11-09 07:07:58,2021-01-26 06:00:00,131.0
915,194608,R7040H,20-T390,RM129,57088.0,2020-11-09 13:44:20,2020-11-17 22:00:01,45.0
916,194416,R7451A,90-N120,RM036,52078.0,2020-11-09 19:06:28,2020-12-14 18:00:00,142.0
917,193612,R7599B,89-T610,RM171,7820.0,2020-11-11 14:47:27,2020-11-13 06:00:00,5.0
918,194628,R7029A,35-T180,RM129,1195.0,2020-11-11 18:50:05,2020-11-12 06:00:00,3.0
919,194067,R7461E,37-N400,RM129,233973.0,2020-11-12 00:41:27,2020-11-19 06:00:01,80.0
920,194685,R7067C,30-T390,RM129,21620.0,2020-11-12 10:29:19,2020-12-02 14:00:00,62.0
921,194269,R7042M,32-N400,RM171,28574.0,2020-11-12 10:29:40,2020-11-18 06:00:00,19.0
922,194686,R7068C,40-T390,RM129,24966.0,2020-11-12 16:13:58,2020-12-03 06:00:01,63.0
923,193963,R7567C,66-N400,RM171,44460.0,2020-11-13 12:07:29,2021-02-17 18:00:00,189.0
924,194265,R7607D-Thin-Wall,82-S500,RM171,27800.0,2020-11-13 23:02:12,2020-11-20 14:00:00,21.0
925,194267,R7502E,18-N400,RM129,264297.0,2020-11-14 04:22:18,2020-11-20 18:00:01,75.0
926,194268,R7500D,14-N400,RM129,256400.0,2020-11-16 18:33:10,2020-11-23 06:00:01,70.0
927,194360,R7028N-Thin-Wall,81-T500,RM171,53918.0,2020-11-16 21:17:03,2020-12-02 06:00:00,32.0
928,194556,R7036F-Thin-Wall,56-H650,RM129,8953.0,2020-11-17 00:14:54,2020-11-19 06:00:00,6.0
929,194316,R7417B,63-N500,RM176,93852.0,2020-11-17 05:29:21,2021-01-15 14:00:01,236.0
930,194683,R7042M,32-N400,RM171,14338.0,2020-11-18 10:14:29,2020-12-01 14:00:00,41.0
931,193765,R7028M-Thin-Wall,31-N500,RM129,68068.0,2020-11-19 13:26:58,2020-12-01 22:00:00,39.0
932,194163,R7089C,64-N400,RM093,77094.0,2020-11-19 18:55:30,2020-12-01 18:00:00,50.0
933,193916,R7027D-Thin-Wall,70-N400,RM129,34560.0,2020-11-19 20:13:09,2020-11-23 06:00:00,24.0
934,193996,R7046L-Thin-Wall,42-T720,RM129,24312.0,2020-11-21 14:04:08,2020-12-04 18:00:00,28.0
935,193962,R7445A,33-T500,RM129,122605.0,2020-11-24 00:51:07,2020-12-21 14:00:00,218.0
936,195063,R7089C,64-N400,RM171,87192.0,2020-12-01 18:10:19,2020-12-10 06:00:01,36.0
937,194860,R7450A,76B-T240,RM171,29014.0,2020-12-02 03:04:03,2021-01-03 18:00:00,67.0
938,194346,R7038A,85-N400,RM171,5025.0,2020-12-02 21:41:20,2020-12-21 14:00:00,58.0
939,194634,R7500D,14-N400,RM129,282538.0,2020-12-03 03:31:46,2020-12-10 18:00:00,85.0
940,194676,R7479C-Thin-Wall,54-H1100,RM168,16015.0,2020-12-03 11:06:07,2020-12-17 22:00:01,45.0
941,194436,R7599B,89-T610,RM171,10806.0,2020-12-04 21:33:50,2020-12-08 18:00:00,9.0
942,194631,R7028M-Thin-Wall,31-N500,RM129,67228.0,2020-12-09 04:21:17,2020-12-16 22:00:00,25.0
943,194679,R7572A,67-H800,RM129,166.0,2020-12-09 19:19:07,2020-12-09 19:19:07,1.0
944,194468,R7019A,35-T180,RM129,9227.0,2020-12-10 06:25:02,2020-12-21 14:00:00,35.0
945,194461,R7036C,74-H650,RM165,20313.0,2020-12-10 12:22:44,2020-12-16 22:00:00,21.0
946,194256,R7045E,23-V400,RM171,107506.0,2020-12-10 15:27:11,2020-12-23 14:00:00,81.0
947,194635,R7500D,14-N400,RM129,245503.0,2020-12-11 03:53:02,2020-12-17 06:00:01,70.0
948,194446,R7413B,67-H800,RM129,1277.0,2020-12-11 10:06:19,2020-12-14 18:00:00,3.0
949,194641,R7413B,67-H800,RM129,4936.0,2020-12-11 12:35:58,2020-12-14 06:00:00,7.0
950,194465,R7032D,43-N500,RM171,50078.0,2020-12-11 20:33:30,2021-01-11 18:00:00,58.0
951,195256,R8526B,83-T390,RM129,130.0,2020-12-12 03:31:38,2020-12-23 06:00:00,35.0
952,194564,R7481B,64-N400,RM093,25299.0,2020-12-15 10:22:05,2020-12-18 18:00:00,16.0
953,194068,R7461E,37-N400,RM129,61282.0,2020-12-16 13:54:50,2020-12-18 18:00:01,30.0
954,194276,R7413B,67-H800,RM165,8326.0,2020-12-16 19:47:08,2020-12-18 18:00:01,5.0
955,194064,R7036E-Thin-Wall,74-H650,RM129,3918.0,2020-12-17 04:56:17,2020-12-18 14:00:00,6.0
956,194636,R7500D,14-N400,RM129,54838.0,2020-12-17 08:41:36,2020-12-18 06:00:01,15.0
957,194762,R7479E-Thin-Wall,52-H1100,RM176,3969.0,2020-12-17 16:07:40,2020-12-18 18:00:00,4.0
958,194216,R7479C-Thin-Wall,54-H1100,RM176,8665.0,2020-12-18 01:59:03,2020-12-28 22:00:00,34.0
959,194640,R7461E,37-N400,RM093,332003.0,2020-12-18 18:47:55,2021-01-15 06:00:01,256.0
960,194632,R7028M-Thin-Wall,31-N500,RM171,6338.0,2020-12-19 05:56:19,2020-12-21 22:00:00,10.0
961,194706,R7102B,76-V400,RM129,39578.0,2020-12-21 15:55:43,2021-01-11 06:00:00,56.0
962,194616,R7036F-Thin-Wall,56-H650,RM165,42644.0,2020-12-21 19:13:17,2021-01-11 18:00:00,38.0
963,195062,R7515B,63-N500,RM176,57160.0,2020-12-22 06:36:21,2021-01-07 06:00:00,56.0
964,194156,R7028J,31-N500,RM093,28588.0,2020-12-22 09:18:47,2021-01-06 14:00:00,16.0
965,194565,R7605D,83-T390,RM171,108436.0,2020-12-23 13:37:33,2021-01-19 06:00:01,150.0
966,194680,R7607D-Thin-Wall,82-S500,RM171,5972.0,2020-12-29 13:14:42,2021-01-13 06:00:00,14.0
967,194682,R7502E,18-N400,RM093,0.0,2021-01-03 18:00:00,2021-01-19 18:00:01,132.0
968,194681,R7508A,20-T390,RM129,13497.0,2021-01-04 08:48:37,2021-01-12 06:00:00,38.0
969,194861,R7417B,61-T500,RM176,14195.0,2021-01-06 13:43:11,2021-01-21 06:00:00,31.0
970,194386,R7479E-Thin-Wall,52-H1100,RM176,7173.0,2021-01-06 16:10:30,2021-01-08 06:00:00,5.0
971,194765,R7028K,31-N500,RM171,6484.0,2021-01-06 16:24:08,2021-01-07 06:00:00,3.0
972,194746,R7042M,32-N400,RM171,11584.0,2021-01-06 16:47:43,2021-01-13 14:00:00,22.0
973,194716,R7515B,63-N500,RM176,5582.0,2021-01-07 17:53:50,2021-01-08 06:00:01,6.0
974,194161,R7028N-Thin-Wall,81-T500,RM129,48770.0,2021-01-08 14:15:43,2021-01-19 06:00:00,23.0
975,194674,R7045D,23-V400,RM171,38834.0,2021-01-08 15:01:46,2021-01-19 14:00:00,68.0
976,194764,R7479E-Thin-Wall,52-H1100,RM176,5036.0,2021-01-11 20:14:51,2021-01-12 18:00:00,3.0
977,194698,R7036F-Thin-Wall,56-H650,RM165,21760.0,2021-01-11 21:30:04,2021-01-21 06:00:00,20.0
978,194561,R7032D,43-N500,RM171,42496.0,2021-01-11 21:34:47,2021-02-12 18:00:01,63.0
979,195169,R7483A,85-N400,RM093,0.0,2021-01-12 19:52:52,2021-01-13 06:00:00,3.0
980,194646,R7479E-Thin-Wall,52-H1100,RM129,14421.0,2021-01-13 04:11:19,2021-01-20 06:00:00,16.0
981,194536,R7607D-Thin-Wall,82-S500,RM171,3036.0,2021-01-13 06:30:56,2021-01-13 14:00:00,2.0
982,194687,R7042M,32-N400,RM171,22972.0,2021-01-13 15:34:40,2021-01-22 14:00:00,28.0
983,194619,R7479C-Thin-Wall,54-H1100,RM165,1273.0,2021-01-13 16:03:58,2021-01-13 22:00:00,2.0
984,195464,R7028K,31-N500,RM171,5778.0,2021-01-14 00:15:10,2021-01-14 14:00:00,3.0
985,195546,R7413B,67-H800,RM176,38148.0,2021-01-14 16:02:24,2021-02-09 18:00:01,71.0
