,shop_order,lot_number,Product,Date,component,BOM_qty,MOPNO,requested_qty,finished_qty,MQISS,MQREQ
336,199132,21K199132                ,WP7417P                            ,20211202,X9894                              ,0,30,18000.000,0,0,0
337,199132,21K199132                ,WP7417P                            ,20211202,X9898                              ,0,30,18000.000,0,0,0
338,199132,21K199132                ,WP7417P                            ,20211202,X9899                              ,0,30,18000.000,0,0,0
339,199132,21K199132                ,WP7417P                            ,20211124,FS10007077                         ,0,0,18000.000,0,0,0
340,199132,21K199132                ,WP7417P                            ,20211202,R98027                             ,23.900000,30,18000.000,0,0,430200.000
341,199132,21K199132                ,WP7417P                            ,20211202,R98028                             ,4.896034,30,18000.000,0,0,88128.612
342,199132,21K199132                ,WP7417P                            ,20211208,WP7477                             ,1.000000,40,18000.000,0,0,18000.000
343,199132,21K199132                ,WP7417P                            ,20211202,PT00012252                         ,0,30,18000.000,0,0,0
344,199132,21K199132                ,WP7417P                            ,20211124,FS10003697                         ,0,0,18000.000,0,0,0
345,199133,21K199133                ,WP7417P                            ,20211208,WP7478                             ,1.000000,40,18000.000,0,0,18000.000
346,199133,21K199133                ,WP7417P                            ,20211202,RM157                              ,0,30,18000.000,0,0,0
347,199133,21K199133                ,WP7417P                            ,20211124,FS10003699                         ,0,0,18000.000,0,0,0
348,199133,21K199133                ,WP7417P                            ,20211202,RM020                              ,0,30,18000.000,0,0,0
349,199133,21K199133                ,WP7417P                            ,20211202,PT00065942                         ,0.052528,30,18000.000,0,0,945.504
350,199133,21K199133                ,WP7417P                            ,20211202,RM176                              ,10.715712,30,18000.000,0,0,192882.816
351,199133,21K199133                ,WP7417P                            ,20211202,X9894                              ,0,30,18000.000,0,0,0
352,199133,21K199133                ,WP7417P                            ,20211202,X9898                              ,0,30,18000.000,0,0,0
353,199133,21K199133                ,WP7417P                            ,20211202,X9899                              ,0,30,18000.000,0,0,0
354,199133,21K199133                ,WP7417P                            ,20211124,FS10007077                         ,0,0,18000.000,0,0,0
355,199133,21K199133                ,WP7417P                            ,20211202,R98027                             ,23.900000,30,18000.000,0,0,430200.000
356,199133,21K199133                ,WP7417P                            ,20211202,R98028                             ,4.896034,30,18000.000,0,0,88128.612
357,199133,21K199133                ,WP7417P                            ,20211208,WP7477                             ,1.000000,40,18000.000,0,0,18000.000
358,199133,21K199133                ,WP7417P                            ,20211202,PT00012252                         ,0,30,18000.000,0,0,0
359,199133,21K199133                ,WP7417P                            ,20211124,FS10003697                         ,0,0,18000.000,0,0,0
360,199197,21L199197                ,WP7417P                            ,20220105,WP7478                             ,1.000000,40,18000.000,0,0,18000.000
361,199197,21L199197                ,WP7417P                            ,20211230,RM157                              ,0,30,18000.000,0,0,0
362,199197,21L199197                ,WP7417P                            ,20211222,FS10003699                         ,0,0,18000.000,0,0,0
363,199197,21L199197                ,WP7417P                            ,20211230,RM020                              ,0,30,18000.000,0,0,0
364,199197,21L199197                ,WP7417P                            ,20211230,PT00065942                         ,0.052528,30,18000.000,0,0,945.504
365,199197,21L199197                ,WP7417P                            ,20211230,RM176                              ,10.715712,30,18000.000,0,0,192882.816
366,199197,21L199197                ,WP7417P                            ,20211230,X9894                              ,0,30,18000.000,0,0,0
367,199197,21L199197                ,WP7417P                            ,20211230,X9898                              ,0,30,18000.000,0,0,0
368,199197,21L199197                ,WP7417P                            ,20211230,X9899                              ,0,30,18000.000,0,0,0
369,199197,21L199197                ,WP7417P                            ,20211222,FS10007077                         ,0,0,18000.000,0,0,0
370,199197,21L199197                ,WP7417P                            ,20211230,R98027                             ,23.900000,30,18000.000,0,0,430200.000
371,199197,21L199197                ,WP7417P                            ,20211230,R98028                             ,4.896034,30,18000.000,0,0,88128.612
372,199197,21L199197                ,WP7417P                            ,20220105,WP7477                             ,1.000000,40,18000.000,0,0,18000.000
373,199197,21L199197                ,WP7417P                            ,20211230,PT00012252                         ,0,30,18000.000,0,0,0
374,199197,21L199197                ,WP7417P                            ,20211222,FS10003697                         ,0,0,18000.000,0,0,0
375,199125,21K199125                ,WP7417P                            ,20211118,WP7478                             ,1.000000,40,19800.000,0,0,19800.000
376,199125,21K199125                ,WP7417P                            ,20211118,RM157                              ,0,30,19800.000,0,0,0
377,199125,21K199125                ,WP7417P                            ,20211118,FS10003699                         ,0,0,19800.000,0,0,0
378,199125,21K199125                ,WP7417P                            ,20211118,RM020                              ,0,30,19800.000,0,0,0
379,199125,21K199125                ,WP7417P                            ,20211118,PT00065942                         ,0.052528,30,19800.000,0,0,1040.054
380,199125,21K199125                ,WP7417P                            ,20211118,RM176                              ,10.715712,30,19800.000,0,0,212171.098
381,199125,21K199125                ,WP7417P                            ,20211118,X9894                              ,0,30,19800.000,0,0,0
382,199125,21K199125                ,WP7417P                            ,20211118,X9898                              ,0,30,19800.000,0,0,0
383,199125,21K199125                ,WP7417P                            ,20211118,X9899                              ,0,30,19800.000,0,0,0
384,199125,21K199125                ,WP7417P                            ,20211118,FS10007077                         ,0,0,19800.000,0,0,0
385,199125,21K199125                ,WP7417P                            ,20211118,R98027                             ,23.900000,30,19800.000,0,0,473220.000
386,199125,21K199125                ,WP7417P                            ,20211118,R98028                             ,4.896034,30,19800.000,0,0,96941.473
387,199125,21K199125                ,WP7417P                            ,20211118,WP7477                             ,1.000000,40,19800.000,0,0,19800.000
388,199125,21K199125                ,WP7417P                            ,20211118,PT00012252                         ,0,30,19800.000,0,0,0
389,199125,21K199125                ,WP7417P                            ,20211118,FS10003697                         ,0,0,19800.000,0,0,0
390,199012,21K199012                ,WP7418                             ,20211124,WP7478                             ,1.000000,40,8100.000,0,0,8100.000
391,199012,21K199012                ,WP7418                             ,20211124,R4237                              ,1.002500,40,8100.000,0,0,8120.250
392,199012,21K199012                ,WP7418                             ,20211118,RM157                              ,0,30,8100.000,0,0,0
393,199012,21K199012                ,WP7418                             ,20211118,RM093                              ,0,30,8100.000,0,0,0
394,199012,21K199012                ,WP7418                             ,20211118,FS10002875                         ,0,0,8100.000,0,0,0
395,199012,21K199012                ,WP7418                             ,20211118,RM020                              ,0,0,8100.000,0,0,0
396,199012,21K199012                ,WP7418                             ,20211118,PT00065942                         ,0.052528,0,8100.000,0,0,425.477
397,199012,21K199012                ,WP7418                             ,20211118,RM176                              ,10.715712,0,8100.000,0,0,86797.267
398,199012,21K199012                ,WP7418                             ,20211118,X9894                              ,0,30,8100.000,0,0,0
399,199012,21K199012                ,WP7418                             ,20211118,X9898                              ,0,30,8100.000,0,0,0
400,199012,21K199012                ,WP7418                             ,20211118,X9899                              ,0,30,8100.000,0,0,0
401,199012,21K199012                ,WP7418                             ,20211118,FS10007078                         ,0,0,8100.000,0,0,0
402,199012,21K199012                ,WP7418                             ,20211118,R98027                             ,23.900000,30,8100.000,0,0,193590.000
403,199012,21K199012                ,WP7418                             ,20211118,R98028                             ,4.896034,30,8100.000,0,0,39657.875
404,199012,21K199012                ,WP7418                             ,20211124,WP7477                             ,1.000000,40,8100.000,0,0,8100.000
405,199012,21K199012                ,WP7418                             ,20211118,PT00012250                         ,0,30,8100.000,0,0,0
406,199012,21K199012                ,WP7418                             ,20211118,FS10002948                         ,0,0,8100.000,0,0,0
407,198959,21K198959                ,WP7445                             ,20211116,RM160                              ,0,25,43200.000,0,0,0
408,198959,21K198959                ,WP7445                             ,20211116,RM157                              ,0,25,43200.000,0,0,0
409,198959,21K198959                ,WP7445                             ,20211116,RM093                              ,0,25,43200.000,0,0,0
410,198959,21K198959                ,WP7445                             ,20211116,FS10002877                         ,0,0,43200.000,0,0,0
411,198959,21K198959                ,WP7445                             ,20211116,RM054                              ,0,25,43200.000,0,0,0
412,198959,21K198959                ,WP7445                             ,20211116,PT00065936                         ,0.037558,0,43200.000,0,0,1622.505
413,198959,21K198959                ,WP7445                             ,20211116,RM129                              ,7.586730,25,43200.000,0,0,327746.736
414,198959,21K198959                ,WP7445                             ,20211116,RM106                              ,0,40,43200.000,0,0,0
415,198959,21K198959                ,WP7445                             ,20211116,RM004                              ,0,40,43200.000,0,0,0
416,198959,21K198959                ,WP7445                             ,20211116,FS10002878                         ,0,0,43200.000,0,0,0
417,198959,21K198959                ,WP7445                             ,20211116,RM171                              ,2.195066,40,43200.000,0,0,94826.851
418,198959,21K198959                ,WP7445                             ,20211116,RM160                              ,0,20,43200.000,0,0,0
419,198959,21K198959                ,WP7445                             ,20211116,RM157                              ,0,20,43200.000,0,0,0
420,198959,21K198959                ,WP7445                             ,20211116,RM093                              ,0,20,43200.000,0,0,0
421,198959,21K198959                ,WP7445                             ,20211116,FS10002874                         ,0,0,43200.000,0,0,0
422,198959,21K198959                ,WP7445                             ,20211116,RM054                              ,0,20,43200.000,0,0,0
423,198959,21K198959                ,WP7445                             ,20211116,PT00065936                         ,0.004080,0,43200.000,0,0,176.256
424,198959,21K198959                ,WP7445                             ,20211116,RM129                              ,0.824024,20,43200.000,0,0,35597.837
425,198959,21K198959                ,WP7445                             ,20211116,FS10002949                         ,0,0,43200.000,0,0,0
426,199095,TSTA102221               ,WP7449                             ,20211117,WP7478                             ,1.000000,40,200.000,0,0,200.000
427,199095,TSTA102221               ,WP7449                             ,20211117,FS10002879                         ,0,0,200.000,0,0,0
428,199095,TSTA102221               ,WP7449                             ,20211117,R98027                             ,34.995750,30,200.000,0,0,6999.150
429,199095,TSTA102221               ,WP7449                             ,20211117,R98028                             ,5.948535,30,200.000,0,0,1189.707
430,199095,TSTA102221               ,WP7449                             ,20211117,X9898                              ,0,30,200.000,0,0,0
431,199095,TSTA102221               ,WP7449                             ,20211117,X9899                              ,0,30,200.000,0,0,0
432,199095,TSTA102221               ,WP7449                             ,20211117,FS10007083                         ,0,0,200.000,0,0,0
433,199219,21L199219                ,WP7449                             ,20211117,WP7478                             ,1.000000,40,1338.000,0,0,1338.000
434,199219,21L199219                ,WP7449                             ,20211116,FS10002879                         ,0,0,1338.000,0,0,0
435,199219,21L199219                ,WP7449                             ,20211116,RM020                              ,0,0,1338.000,0,0,0
436,199219,21L199219                ,WP7449                             ,20211116,RM157                              ,0,0,1338.000,0,0,0
437,199219,21L199219                ,WP7449                             ,20211116,RM160                              ,0,0,1338.000,0,0,0
438,199219,21L199219                ,WP7449                             ,20211116,PT00065942                         ,0.046442,0,1338.000,0,0,62.139
439,199219,21L199219                ,WP7449                             ,20211116,RM093                              ,9.474231,0,1338.000,0,0,12676.522
440,199219,21L199219                ,WP7449                             ,20211116,X9894                              ,0,30,1338.000,0,0,0
441,199219,21L199219                ,WP7449                             ,20211116,R98027                             ,34.995748,30,1338.000,0,0,46824.311
442,199219,21L199219                ,WP7449                             ,20211116,R98028                             ,5.948536,30,1338.000,0,0,7959.141
443,199219,21L199219                ,WP7449                             ,20211116,X9898                              ,0,30,1338.000,0,0,0
444,199219,21L199219                ,WP7449                             ,20211116,X9899                              ,0,30,1338.000,0,0,0
445,199219,21L199219                ,WP7449                             ,20211116,FS10007083                         ,0,0,1338.000,0,0,0
446,199219,21L199219                ,WP7449                             ,20211117,WP7477                             ,1.000000,40,1338.000,0,0,1338.000
447,199219,21L199219                ,WP7449                             ,20211116,PT00012284                         ,0,30,1338.000,0,0,0
448,199219,21L199219                ,WP7449                             ,20211116,FS10002950                         ,0,0,1338.000,0,0,0
449,199188,21L199188                ,WP7449                             ,20211108,WP7478                             ,1.000000,40,2286.000,0,0,2286.000
450,199188,21L199188                ,WP7449                             ,20211117,FS10002879                         ,0,0,2286.000,0,0,0
451,199188,21L199188                ,WP7449                             ,20211117,RM020                              ,0,0,2286.000,0,0,0
452,199188,21L199188                ,WP7449                             ,20211117,RM157                              ,0,0,2286.000,0,0,0
453,199188,21L199188                ,WP7449                             ,20211117,RM160                              ,0,0,2286.000,0,0,0
454,199188,21L199188                ,WP7449                             ,20211117,PT00065942                         ,0.046442,0,2286.000,0,-0.066,106.166
455,199188,21L199188                ,WP7449                             ,20211117,RM093                              ,9.474231,0,2286.000,0,-0.010,21658.092
456,199188,21L199188                ,WP7449                             ,20211108,X9894                              ,0,30,2286.000,0,0,0
457,199188,21L199188                ,WP7449                             ,20211108,R98027                             ,34.995748,30,2286.000,0,0.012,80000.280
458,199188,21L199188                ,WP7449                             ,20211108,R98028                             ,5.948536,30,2286.000,0,-0.047,13598.353
459,199188,21L199188                ,WP7449                             ,20211108,X9898                              ,0,30,2286.000,0,0,0
460,199188,21L199188                ,WP7449                             ,20211108,X9899                              ,0,30,2286.000,0,0,0
461,199188,21L199188                ,WP7449                             ,20211117,FS10007083                         ,0,0,2286.000,0,0,0
462,199188,21L199188                ,WP7449                             ,20211108,WP7477                             ,1.000000,40,2286.000,0,0,2286.000
463,199188,21L199188                ,WP7449                             ,20211108,PT00012284                         ,0,30,2286.000,0,0,0
464,199188,21L199188                ,WP7449                             ,20211117,FS10002950                         ,0,0,2286.000,0,0,0
465,197969,21F197969                ,WP7449                             ,20211109,WP7478                             ,1.000000,40,17820.000,0,0,17820.000
466,197969,21F197969                ,WP7449                             ,20211027,FS10002879                         ,0,0,17820.000,0,0,0
467,197969,21F197969                ,WP7449                             ,20211027,RM020                              ,0,0,17820.000,0,0,0
468,197969,21F197969                ,WP7449                             ,20211027,RM157                              ,0,0,17820.000,0,0,0
469,197969,21F197969                ,WP7449                             ,20211027,RM160                              ,0,0,17820.000,0,0,0
470,197969,21F197969                ,WP7449                             ,20211027,PT00065942                         ,0.046442,0,17820.000,0,0,827.596
471,197969,21F197969                ,WP7449                             ,20211027,RM093                              ,9.474231,0,17820.000,0,0,168830.798
472,197969,21F197969                ,WP7449                             ,20211027,X9894                              ,0,30,17820.000,0,0,0
473,197969,21F197969                ,WP7449                             ,20211027,R98027                             ,34.995748,30,17820.000,0,0,623624.230
474,197969,21F197969                ,WP7449                             ,20211027,R98028                             ,5.948537,30,17820.000,0,0,106002.929
475,197969,21F197969                ,WP7449                             ,20211027,X9898                              ,0,30,17820.000,0,0,0
476,197969,21F197969                ,WP7449                             ,20211027,X9899                              ,0,30,17820.000,0,0,0
477,197969,21F197969                ,WP7449                             ,20211027,FS10007083                         ,0,0,17820.000,0,0,0
478,197969,21F197969                ,WP7449                             ,20211109,WP7477                             ,1.000000,40,17820.000,0,0,17820.000
479,197969,21F197969                ,WP7449                             ,20211027,PT00012284                         ,0,30,17820.000,0,0,0
480,197969,21F197969                ,WP7449                             ,20211027,FS10002950                         ,0,0,17820.000,0,0,0
481,198783,21J198783                ,WP7449                             ,20211116,WP7478                             ,1.000000,40,47520.000,0,0,47520.000
482,198783,21J198783                ,WP7449                             ,20211116,FS10002879                         ,0,0,47520.000,0,0,0
483,198783,21J198783                ,WP7449                             ,20211116,RM020                              ,0,0,47520.000,0,0,0
484,198783,21J198783                ,WP7449                             ,20211116,RM157                              ,0,0,47520.000,0,0,0
485,198783,21J198783                ,WP7449                             ,20211116,RM160                              ,0,0,47520.000,0,0,0
486,198783,21J198783                ,WP7449                             ,20211116,PT00065942                         ,0.046442,0,47520.000,0,0,2206.923
487,198783,21J198783                ,WP7449                             ,20211116,RM093                              ,9.474231,0,47520.000,0,0,450215.457
488,198783,21J198783                ,WP7449                             ,20211116,X9894                              ,0,30,47520.000,0,0,0
489,198783,21J198783                ,WP7449                             ,20211116,R98027                             ,34.995748,30,47520.000,0,0,1662997.945
490,198783,21J198783                ,WP7449                             ,20211116,R98028                             ,5.948537,30,47520.000,0,0,282674.478
491,198783,21J198783                ,WP7449                             ,20211116,X9898                              ,0,30,47520.000,0,0,0
492,198783,21J198783                ,WP7449                             ,20211116,X9899                              ,0,30,47520.000,0,0,0
493,198783,21J198783                ,WP7449                             ,20211116,FS10007083                         ,0,0,47520.000,0,0,0
494,198783,21J198783                ,WP7449                             ,20211116,WP7477                             ,1.000000,40,47520.000,0,0,47520.000
495,198783,21J198783                ,WP7449                             ,20211116,PT00012284                         ,0,30,47520.000,0,0,0
496,198783,21J198783                ,WP7449                             ,20211116,FS10002950                         ,0,0,47520.000,0,0,0
497,198448,21H198448                ,WP7450                             ,20211126,WP7478                             ,1.000000,40,5400.000,0,0,5400.000
498,198448,21H198448                ,WP7450                             ,20211126,R4237                              ,1.002500,40,5400.000,0,0,5413.500
499,198448,21H198448                ,WP7450                             ,20211122,FS10002879                         ,0,0,5400.000,0,0,0
500,198448,21H198448                ,WP7450                             ,20211122,RM020                              ,0,0,5400.000,0,0,0
501,198448,21H198448                ,WP7450                             ,20211122,RM157                              ,0,0,5400.000,0,0,0
502,198448,21H198448                ,WP7450                             ,20211122,RM160                              ,0,0,5400.000,0,0,0
503,198448,21H198448                ,WP7450                             ,20211122,PT00065942                         ,0.046442,0,5400.000,0,0,250.787
504,198448,21H198448                ,WP7450                             ,20211122,RM093                              ,9.474231,0,5400.000,0,0,51160.847
505,198448,21H198448                ,WP7450                             ,20211122,X9894                              ,0,30,5400.000,0,0,0
506,198448,21H198448                ,WP7450                             ,20211122,R98027                             ,34.995748,30,5400.000,0,0,188977.039
507,198448,21H198448                ,WP7450                             ,20211122,R98028                             ,5.948536,30,5400.000,0,0,32122.094
508,198448,21H198448                ,WP7450                             ,20211122,X9898                              ,0,30,5400.000,0,0,0
509,198448,21H198448                ,WP7450                             ,20211122,X9899                              ,0,30,5400.000,0,0,0
510,198448,21H198448                ,WP7450                             ,20211122,FS10007083                         ,0,0,5400.000,0,0,0
511,198448,21H198448                ,WP7450                             ,20211126,WP7477                             ,1.000000,40,5400.000,0,0,5400.000
512,198448,21H198448                ,WP7450                             ,20211122,PT00012284                         ,0,30,5400.000,0,0,0
513,198448,21H198448                ,WP7450                             ,20211122,FS10002951                         ,0,0,5400.000,0,0,0
514,198780,21J198780                ,WP7450BL                           ,20211129,FS10021631                         ,0,0,9720.000,0,0,0
515,198780,21J198780                ,WP7450BL                           ,20211129,RM070                              ,0,0,9720.000,0,0,0
516,198780,21J198780                ,WP7450BL                           ,20211129,RM157                              ,0,0,9720.000,0,0,0
517,198780,21J198780                ,WP7450BL                           ,20211129,RM160                              ,0,0,9720.000,0,0,0
518,198780,21J198780                ,WP7450BL                           ,20211129,PT00065943                         ,0.043514,0,9720.000,0,0,422.956
519,198780,21J198780                ,WP7450BL                           ,20211129,RM093                              ,8.876754,30,9720.000,0,0,86282.049
520,198780,21J198780                ,WP7450BL                           ,20211129,R98027                             ,34.995748,30,9720.000,0,0,340158.671
521,198780,21J198780                ,WP7450BL                           ,20211129,R98028                             ,5.948537,30,9720.000,0,0,57819.780
522,198780,21J198780                ,WP7450BL                           ,20211129,X9894                              ,0,30,9720.000,0,0,0
523,198780,21J198780                ,WP7450BL                           ,20211129,X9898                              ,0,30,9720.000,0,0,0
524,198780,21J198780                ,WP7450BL                           ,20211129,X9899                              ,0,30,9720.000,0,0,0
525,198780,21J198780                ,WP7450BL                           ,20211129,FS10021630                         ,0,0,9720.000,0,0,0
526,198780,21J198780                ,WP7450BL                           ,20211206,WP7478                             ,1.000000,40,9720.000,0,0,9720.000
527,198780,21J198780                ,WP7450BL                           ,20211206,R4237                              ,1.002500,40,9720.000,0,0,9744.300
528,198780,21J198780                ,WP7450BL                           ,20211206,WP7477                             ,1.000000,40,9720.000,0,0,9720.000
529,198780,21J198780                ,WP7450BL                           ,20211129,PT00012285                         ,0,30,9720.000,0,0,0
530,198780,21J198780                ,WP7450BL                           ,20211129,FS10021629                         ,0,0,9720.000,0,0,0
531,198956,21K198956                ,WP7477                             ,20211127,RM106                              ,0,40,27608.000,0,0,0
532,198956,21K198956                ,WP7477                             ,20211127,RM004                              ,0,40,27608.000,0,0,0
533,198956,21K198956                ,WP7477                             ,20211123,FS10002880                         ,0,0,27608.000,0,0,0
534,198956,21K198956                ,WP7477                             ,20211127,RM171                              ,2.787600,40,27608.000,0,0,76960.061
535,198956,21K198956                ,WP7477                             ,20211127,CL63R3908                          ,1.002500,40,27608.000,0,0,27677.020
536,198956,21K198956                ,WP7477                             ,20211123,FS10027264                         ,0,0,27608.000,0,0,0
537,199199,21L199199                ,WP7478                             ,20211116,RM001                              ,0.925408,40,23400.000,0,0,21654.547
538,199199,21L199199                ,WP7478                             ,20211116,RM018                              ,0.037016,40,23400.000,0,0,866.174
539,199199,21L199199                ,WP7478                             ,20211116,FS10002895                         ,0,0,23400.000,0,0,0
540,199199,21L199199                ,WP7478                             ,20211116,FS10002881                         ,0,0,23400.000,0,0,0
541,199199,21L199199                ,WP7478                             ,20211116,RM036                              ,1.502375,20,23400.000,0,0,35155.575
542,199199,21L199199                ,WP7478                             ,20211116,FS10002954                         ,0,0,23400.000,0,0,0
543,199143,21L199143                ,WP7483                             ,20220105,RM093                              ,10.847200,20,15300.000,0,0,165962.160
544,199143,21L199143                ,WP7483                             ,20220101,FS10002901                         ,0,0,15300.000,0,0,0
545,199143,21L199143                ,WP7483                             ,20220105,R7013                              ,1.000000,20,15300.000,0,0,15300.000
546,199143,21L199143                ,WP7483                             ,20220101,FS10002955                         ,0,0,15300.000,0,0,0
547,198803,21J198803                ,WP7483                             ,20211122,RM093                              ,10.847200,20,21000.000,0,0,227791.200
548,198803,21J198803                ,WP7483                             ,20211116,FS10002901                         ,0,0,21000.000,0,0,0
549,198803,21J198803                ,WP7483                             ,20211122,R7013                              ,1.000000,20,21000.000,0,0,21000.000
550,198803,21J198803                ,WP7483                             ,20211116,FS10002955                         ,0,0,21000.000,0,0,0
551,198938,21K198938                ,WP7605                             ,20211115,RM171                              ,4.239486,40,34776.000,0,0,147432.365
552,198938,21K198938                ,WP7605                             ,20211115,RM106                              ,0,40,34776.000,0,0,0
553,198938,21K198938                ,WP7605                             ,20211115,RM004                              ,0,40,34776.000,0,0,0
554,198938,21K198938                ,WP7605                             ,20211115,FS10006060                         ,0,0,34776.000,0,0,0
555,198938,21K198938                ,WP7605                             ,20211115,RM171                              ,0.998400,20,34776.000,0,0,34720.358
556,198938,21K198938                ,WP7605                             ,20211115,RM106                              ,0,20,34776.000,0,0,0
557,198938,21K198938                ,WP7605                             ,20211115,RM004                              ,0,20,34776.000,0,0,0
558,198938,21K198938                ,WP7605                             ,20211115,FS10006062                         ,0,0,34776.000,0,0,0
559,198938,21K198938                ,WP7605                             ,20211115,RM004                              ,0,0,34776.000,0,0,0
560,198938,21K198938                ,WP7605                             ,20211115,RM106                              ,0,0,34776.000,0,0,0
561,198938,21K198938                ,WP7605                             ,20211115,RM171                              ,0.950000,35,34776.000,0,0,33037.200
562,198938,21K198938                ,WP7605                             ,20211115,DC00034415                         ,0,0,34776.000,0,0,0
563,198938,21K198938                ,WP7605                             ,20211115,FS10006059                         ,0,0,34776.000,0,0,0
564,199215,21L199215                ,WP7605                             ,20211122,RM171                              ,4.239486,40,34776.000,0,0,147432.365
565,199215,21L199215                ,WP7605                             ,20211122,RM106                              ,0,40,34776.000,0,0,0
566,199215,21L199215                ,WP7605                             ,20211122,RM004                              ,0,40,34776.000,0,0,0
567,199215,21L199215                ,WP7605                             ,20211115,FS10006060                         ,0,0,34776.000,0,0,0
568,199215,21L199215                ,WP7605                             ,20211115,RM171                              ,0.998400,20,34776.000,0,0,34720.358
569,199215,21L199215                ,WP7605                             ,20211115,RM106                              ,0,20,34776.000,0,0,0
570,199215,21L199215                ,WP7605                             ,20211115,RM004                              ,0,20,34776.000,0,0,0
571,199215,21L199215                ,WP7605                             ,20211115,FS10006062                         ,0,0,34776.000,0,0,0
572,199215,21L199215                ,WP7605                             ,20211115,RM004                              ,0,0,34776.000,0,0,0
573,199215,21L199215                ,WP7605                             ,20211115,RM106                              ,0,0,34776.000,0,0,0
574,199215,21L199215                ,WP7605                             ,20211115,RM171                              ,0.950000,35,34776.000,0,0,33037.200
575,199215,21L199215                ,WP7605                             ,20211115,DC00034415                         ,0,0,34776.000,0,0,0
576,199215,21L199215                ,WP7605                             ,20211115,FS10006059                         ,0,0,34776.000,0,0,0
577,199216,21L199216                ,WP7605                             ,20211120,RM171                              ,4.239486,40,34776.000,0,0,147432.365
578,199216,21L199216                ,WP7605                             ,20211120,RM106                              ,0,40,34776.000,0,0,0
579,199216,21L199216                ,WP7605                             ,20211120,RM004                              ,0,40,34776.000,0,0,0
580,199216,21L199216                ,WP7605                             ,20211120,FS10006060                         ,0,0,34776.000,0,0,0
581,199216,21L199216                ,WP7605                             ,20211121,RM171                              ,0.998400,20,34776.000,0,0,34720.358
582,199216,21L199216                ,WP7605                             ,20211121,RM106                              ,0,20,34776.000,0,0,0
583,199216,21L199216                ,WP7605                             ,20211121,RM004                              ,0,20,34776.000,0,0,0
584,199216,21L199216                ,WP7605                             ,20211121,FS10006062                         ,0,0,34776.000,0,0,0
585,199216,21L199216                ,WP7605                             ,20211121,RM004                              ,0,0,34776.000,0,0,0
586,199216,21L199216                ,WP7605                             ,20211121,RM106                              ,0,0,34776.000,0,0,0
587,199216,21L199216                ,WP7605                             ,20211121,RM171                              ,0.950000,35,34776.000,0,0,33037.200
588,199216,21L199216                ,WP7605                             ,20211121,DC00034415                         ,0,0,34776.000,0,0,0
589,199216,21L199216                ,WP7605                             ,20211120,FS10006059                         ,0,0,34776.000,0,0,0
590,199218,21L199218                ,WP7605                             ,20211209,RM171                              ,4.239486,40,46800.000,0,0,198407.945
591,199218,21L199218                ,WP7605                             ,20211209,RM106                              ,0,40,46800.000,0,0,0
592,199218,21L199218                ,WP7605                             ,20211209,RM004                              ,0,40,46800.000,0,0,0
593,199218,21L199218                ,WP7605                             ,20211209,FS10006060                         ,0,0,46800.000,0,0,0
594,199218,21L199218                ,WP7605                             ,20211210,RM171                              ,0.998400,20,46800.000,0,0,46725.120
595,199218,21L199218                ,WP7605                             ,20211210,RM106                              ,0,20,46800.000,0,0,0
596,199218,21L199218                ,WP7605                             ,20211210,RM004                              ,0,20,46800.000,0,0,0
597,199218,21L199218                ,WP7605                             ,20211210,FS10006062                         ,0,0,46800.000,0,0,0
598,199218,21L199218                ,WP7605                             ,20211210,RM004                              ,0,0,46800.000,0,0,0
599,199218,21L199218                ,WP7605                             ,20211210,RM106                              ,0,0,46800.000,0,0,0
600,199218,21L199218                ,WP7605                             ,20211210,RM171                              ,0.950000,35,46800.000,0,0,44460.000
601,199218,21L199218                ,WP7605                             ,20211210,DC00034415                         ,0,0,46800.000,0,0,0
602,199218,21L199218                ,WP7605                             ,20211209,FS10006059                         ,0,0,46800.000,0,0,0
603,199177,21L199177                ,WP7623                             ,20211129,RM093                              ,3.214848,30,23184.000,0,0,74533.037
604,199177,21L199177                ,WP7623                             ,20211129,FS10007860                         ,0,0,23184.000,0,0,0
605,199177,21L199177                ,WP7623                             ,20211129,R98034                             ,1.000000,30,23184.000,0,0,23184.000
606,199177,21L199177                ,WP7623                             ,20211129,R98350                             ,1.000000,30,23184.000,0,0,23184.000
607,199177,21L199177                ,WP7623                             ,20211129,FS10007859                         ,0,0,23184.000,0,0,0
608,198936,                         ,WP8506                             ,20211117,RM129                              ,33.938660,30,90.000,0,0,3054.479
609,198936,                         ,WP8506                             ,20211117,RM093                              ,0,30,90.000,0,0,0
610,198936,                         ,WP8506                             ,20211117,RM160                              ,0,30,90.000,0,0,0
611,198936,                         ,WP8506                             ,20211117,RM157                              ,0,30,90.000,0,0,0
612,198936,                         ,WP8506                             ,20211117,FS10002904                         ,0,0,90.000,0,0,0
613,198936,                         ,WP8506                             ,20211117,X98140                             ,0,30,90.000,0,0,0
614,198936,                         ,WP8506                             ,20211117,X98141                             ,0,30,90.000,0,0,0
615,198936,                         ,WP8506                             ,20211117,X98142                             ,0,30,90.000,0,0,0
616,198936,                         ,WP8506                             ,20211117,X98146                             ,0,30,90.000,0,0,0
617,198936,                         ,WP8506                             ,20211117,FS10002956                         ,0,0,90.000,0,0,0
618,198936,                         ,WP8506                             ,20211117,RM129                              ,37.388000,20,90.000,0,0,3364.920
619,198936,                         ,WP8506                             ,20211117,RM093                              ,0,20,90.000,0,0,0
